LIMIT_BAL;CHECKING_ACCOUNT;EDUCATION;MARRIAGE;AGE;BILL_AMT;PAY_AMT1;DEFAULT_AMT
57209;Yes;3.Graduate School;Single;28;14653,3326;752,75;0
24088;Yes;3.Graduate School;Single;23;11469,2001;1354,95;0
84308;Yes;2.University;Single;28;89,7278;0;1
48176;Yes;3.Graduate School;Married;33;2440,7166;2440,7166;0
15055;No;3.Graduate School;Single;22;1794,556;391,43;0
12044;Yes;2.University;Married;32;7653,0587;602,2;0
21077;Yes;1.High School;Married;27;18882,2821;906,6121;0
9033;Yes;2.University;Married;35;7689,4918;451,65;0
6022;Yes;3.Graduate School;Married;30;2261,5621;602,2;0
6022;No;2.University;Married;34;4270,5013;463,9951;0
30110;Yes;3.Graduate School;Single;28;24793,1762;1083,96;0
9033;No;2.University;Single;25;722,64;0;1
96352;Yes;3.Graduate School;Married;41;30011,2392;1360,972;0
27099;No;1.High School;Single;42;19018,6804;0;1
57209;No;2.University;Single;40;47201,9415;4516,5;0
60220;No;3.Graduate School;Single;28;36773,0419;15696,0419;0
90330;Yes;2.University;Single;31;326,0913;326,0913;0
9033;Yes;3.Graduate School;Single;56;5122,6143;386,3113;0
69253;Yes;3.Graduate School;Married;35;1635,5752;376,375;0
93341;Yes;2.University;Single;28;32806,3505;2408,8;0
96352;No;3.Graduate School;Married;40;72615,3837;3011;0
51187;Yes;2.University;Single;27;50043,4222;2258,25;0
42154;No;3.Graduate School;Married;40;37822,9776;1297,741;0
24088;No;2.University;Single;32;15618,6592;557,9383;0
45165;No;2.University;Single;35;21747,5497;6022;0
60220;Yes;2.University;Married;29;47259,1505;1855,6793;0
21077;No;3.Graduate School;Single;30;17924,1819;1746,38;0
96352;No;2.University;Married;37;149,9478;149,9478;0
15055;Yes;3.Graduate School;Married;34;8593,0929;381,4937;0
84308;No;3.Graduate School;Married;41;12436,0322;12436,0322;0
90330;Yes;3.Graduate School;Single;31;13031,608;498,3205;0
60220;Yes;3.Graduate School;Married;27;31,6155;31,6155;0
3011;Yes;1.High School;Single;22;2944,1558;602,2;0
15055;No;3.Graduate School;Single;26;4935,6312;451,65;0
9033;Yes;1.High School;Married;46;3554,7866;0;1
6022;No;2.University;Single;24;2191,7069;301,1;0
6022;No;2.University;Single;49;5268,3467;433,8851;0
108396;Yes;3.Graduate School;Married;30;4290,3739;0;1
120440;Yes;3.Graduate School;Single;31;230,9437;230,9437;0
15055;Yes;2.University;Married;49;9718,0025;485,6743;0
48176;Yes;2.University;Single;27;24189,4707;1204,4;0
21077;Yes;2.University;Married;33;20758,7373;717,2202;0
24088;Yes;2.University;Single;48;12611,5735;903,3;0
9033;Yes;2.University;Single;22;8569,0049;1595,83;0
3011;No;2.University;Single;22;2905,3139;602,2;0
54198;Yes;3.Graduate School;Single;27;1005,0718;1005,0718;0
96352;No;3.Graduate School;Married;47;4191,312;4191,312;0
24088;Yes;2.University;Single;34;8192,931;602,2;0
3011;No;2.University;Married;45;2534,0576;421,54;0
108396;Yes;2.University;Single;39;1343,5082;1343,5082;0
99363;Yes;2.University;Single;29;40334,4527;27099;0
18066;No;3.Graduate School;Single;29;76,7805;0;1
15055;Yes;1.High School;Single;26;3320,8319;371,5574;0
60220;No;2.University;Married;38;47002,9144;1806,6;0
36132;No;3.Graduate School;Single;34;192,4029;0;1
33121;No;2.University;Married;57;12360,155;694,3366;0
45165;Yes;1.High School;Single;28;30677,8746;1204,4;0
183671;Yes;3.Graduate School;Single;31;38121,0666;1969,194;0
33121;Yes;3.Graduate School;Single;25;28534,0426;1308,5806;0
24088;Yes;2.University;Single;25;5798,5838;903,3;0
51187;Yes;2.University;Married;33;23959,7314;1318,818;0
33121;Yes;3.Graduate School;Single;30;602,5011;602,5011;0
42154;Yes;3.Graduate School;Married;51;17448,745;636,8265;0
21077;No;3.Graduate School;Single;51;13024,6827;903,3;0
78286;Yes;2.University;Married;46;8609,0512;3011;0
51187;No;1.High School;Single;38;6912,3527;602,2;0
15055;Yes;2.University;Married;34;3576,1647;367,6431;0
90330;Yes;1.High School;Married;34;82893,7333;3312,1;0
45165;Yes;3.Graduate School;Single;31;117,429;117,429;0
15055;Yes;2.University;Single;25;11171,4122;0;1
27099;Yes;3.Graduate School;Single;25;26296,2674;1204,4;0
15055;No;2.University;Single;26;14087,5657;632,31;0
150550;Yes;2.University;Single;43;13241,1736;1206,2066;0
141517;Yes;2.University;Married;36;479,6523;302,6055;0
69253;No;2.University;Single;58;33873,4489;1686,16;0
42154;Yes;2.University;Single;26;1815,633;602,2;0
69253;Yes;2.University;Married;30;3056,7672;367,9442;0
126462;Yes;2.University;Single;31;6422,463;454,3599;0
15055;Yes;2.University;Single;52;13055,696;391,43;0
78286;Yes;2.University;Married;35;20369,415;20369,415;0
27099;Yes;1.High School;Single;29;940,3353;0;1
153561;Yes;3.Graduate School;Single;35;637,1276;336,3287;0
33121;Yes;2.University;Married;35;13871,677;740,706;0
63231;Yes;3.Graduate School;Single;28;1125,5118;1125,5118;0
60220;Yes;3.Graduate School;Married;35;1282,9871;1282,9871;0
108396;Yes;2.University;Single;53;4578,5266;4578,5266;0
78286;No;3.Graduate School;Single;44;95,1476;95,1476;0
6022;No;2.University;Married;33;2870,9885;353,4914;0
36132;Yes;2.University;Married;32;34960,721;1655,4478;0
15055;Yes;3.Graduate School;Single;33;1559,698;11,7429;0
18066;Yes;3.Graduate School;Single;26;6520,9227;0;1
60220;No;3.Graduate School;Single;26;4866,9804;4866,9804;0
6022;No;2.University;Single;26;379,6871;379,6871;0
15055;Yes;3.Graduate School;Married;32;14821,0453;752,75;0
69253;No;3.Graduate School;Single;29;13417,9193;1505,5;0
15055;No;2.University;Married;27;904,2033;657,6024;0
30110;Yes;3.Graduate School;Single;28;24537,5423;1141,169;0
69253;Yes;2.University;Married;32;22138,6786;791,893;0
69253;Yes;3.Graduate School;Married;35;57,5101;57,5101;0
24088;No;2.University;Single;29;3699,6157;386,6124;0
18066;Yes;2.University;Single;29;17413,5163;1505,5;0
9033;Yes;2.University;Single;51;7973,128;541,98;0
21077;No;3.Graduate School;Single;27;82,2003;82,2003;0
15055;Yes;3.Graduate School;Married;34;14548,2487;698,552;0
30110;Yes;2.University;Married;30;22387,3872;843,08;0
15055;Yes;3.Graduate School;Single;22;2875,2039;413,1092;0
30110;Yes;3.Graduate School;Single;48;5404,4439;952,6804;0
63231;Yes;2.University;Married;35;10765,5294;602,2;0
120440;No;3.Graduate School;Single;37;3822,4645;3822,4645;0
90330;Yes;3.Graduate School;Married;36;7527,8011;515,7843;0
24088;Yes;2.University;Single;23;2064,9438;2064,9438;0
6022;Yes;1.High School;Single;36;5682,6603;722,64;0
57209;Yes;3.Graduate School;Single;26;9674,0419;526,925;0
210770;Yes;3.Graduate School;Married;39;30816,0795;1505,5;0
90330;Yes;1.High School;Married;29;6423,3663;602,2;0
36132;No;1.High School;Married;33;20295,6455;903,3;0
84308;Yes;2.University;Married;39;68940,7593;6112,33;0
21077;No;1.High School;Married;51;15471,7224;0;1
6022;Yes;1.High School;Single;24;152,6577;152,6577;0
45165;Yes;2.University;Married;45;784,3655;784,3655;0
18066;No;3.Graduate School;Single;30;1239,3276;1239,3276;0
15055;Yes;2.University;Single;24;14477,4902;602,2;0
45165;No;2.University;Married;50;17540,5805;1531,0935;0
12044;No;3.Graduate School;Single;27;3453,9181;602,2;0
51187;Yes;2.University;Single;33;2120,3462;2120,3462;0
15055;Yes;2.University;Married;24;7940,6092;0;1
3011;No;2.University;Single;37;2456,3738;351,3837;0
60220;Yes;2.University;Married;58;60100,1622;60100,1622;0
15055;Yes;2.University;Married;48;1413,9656;710,596;0
96352;No;3.Graduate School;Single;28;1046,9247;602,2;0
141517;Yes;2.University;Married;27;18693,4924;903,6011;0
6022;Yes;3.Graduate School;Single;23;5115,0868;602,2;0
24088;Yes;2.University;Single;23;7177,3207;481,76;0
33121;Yes;2.University;Married;55;4854,6353;481,76;0
126462;No;2.University;Married;34;24022,6613;9033;0
24088;Yes;2.University;Single;22;23925,1049;602,2;0
105385;Yes;2.University;Married;31;20642,5127;915,0429;0
150550;No;1.High School;Married;39;99986,5781;7527,5;0
147539;Yes;3.Graduate School;Married;38;1426,6118;1426,6118;0
24088;Yes;1.High School;Married;57;218,5986;0;1
12044;Yes;2.University;Single;23;6445,3466;602,2;0
42154;Yes;2.University;Single;23;13291,7584;632,31;0
15055;Yes;1.High School;Single;49;2029,7151;602,2;0
9033;Yes;2.University;Single;25;7909,5959;401,3663;0
12044;Yes;3.Graduate School;Single;29;8859,8675;1023,74;0
30110;Yes;1.High School;Married;43;15531,3402;662,42;0
78286;No;3.Graduate School;Married;41;859,0383;859,0383;0
9033;Yes;1.High School;Single;52;737,695;0;1
60220;No;3.Graduate School;Single;32;13416,1127;523,6129;0
9033;Yes;2.University;Married;46;8693,9614;446,8324;0
42154;Yes;2.University;Married;39;27200,4707;903,3;0
24088;Yes;1.High School;Married;40;11165,3902;602,2;0
150550;Yes;1.High School;Married;38;2514,4861;2514,4861;0
54198;No;3.Graduate School;Married;45;996,641;996,641;0
45165;No;3.Graduate School;Single;33;15133,8882;1806,6;0
84308;Yes;2.University;Single;27;1557,8914;1557,8914;0
15055;Yes;2.University;Married;43;7401,038;541,98;0
6022;Yes;2.University;Married;43;4919,974;391,43;0
69253;Yes;3.Graduate School;Single;38;68443,3421;2634,625;0
15055;No;1.High School;Single;57;14589,8005;598,5868;0
21077;Yes;2.University;Single;23;15598,1844;903,3;0
93341;No;3.Graduate School;Single;30;496,2128;391,43;0
54198;Yes;2.University;Married;30;4057,6236;4057,6236;0
27099;Yes;2.University;Single;24;6856,3481;437,7994;0
117429;No;2.University;Single;28;42091,9734;2422,6506;0
45165;Yes;1.High School;Married;34;101,4707;101,4707;0
120440;No;2.University;Single;37;4536,3726;909,0209;0
24088;Yes;2.University;Married;32;7736,7645;379,0849;0
96352;No;3.Graduate School;Single;27;60088,4193;1821,0528;0
60220;No;3.Graduate School;Single;31;30,11;30,11;0
51187;Yes;3.Graduate School;Single;28;40316,3867;1686,16;0
60220;No;3.Graduate School;Married;36;3461,4456;3461,4456;0
66242;No;2.University;Single;25;46939,3823;3011;0
24088;Yes;2.University;Single;40;17655,6007;662,42;0
15055;No;3.Graduate School;Single;30;1551,2672;692,53;0
36132;Yes;2.University;Single;26;3733,3389;451,65;0
15055;No;3.Graduate School;Single;27;2973,6636;903,3;0
108396;Yes;3.Graduate School;Single;27;8267,0016;8267,0016;0
150550;No;3.Graduate School;Single;32;116799,701;7532,3176;0
42154;Yes;1.High School;Married;46;21068,5692;903,3;0
9033;No;1.High School;Married;45;7239,9495;2378,69;0
21077;No;1.High School;Married;30;6205,9721;407,0872;0
105385;No;3.Graduate School;Married;48;14446,1758;628,3957;0
27099;Yes;3.Graduate School;Single;23;7530,8121;1806,6;0
15055;Yes;3.Graduate School;Single;24;8521,13;541,98;0
33121;No;3.Graduate School;Married;40;3934,1726;1499,478;0
6022;Yes;3.Graduate School;Single;24;239,6756;239,6756;0
9033;Yes;2.University;Single;24;8554,8532;532,0437;0
54198;No;3.Graduate School;Single;27;4422,5568;1053,85;0
6022;No;2.University;Married;46;2037,5437;337,8342;0
54198;Yes;3.Graduate School;Single;36;6382,4167;6382,4167;0
60220;No;3.Graduate School;Married;34;1206,2066;1206,2066;0
78286;Yes;2.University;Single;24;18182,2246;752,75;0
96352;No;3.Graduate School;Married;60;1043,3115;1043,3115;0
9033;No;2.University;Single;32;2729,4715;451,65;0
15055;Yes;2.University;Married;36;5312,9095;395,6454;0
15055;No;2.University;Single;30;1955,6445;602,2;0
27099;Yes;2.University;Single;29;15682,4924;3011;0
72264;No;3.Graduate School;Single;34;1800,2769;0;1
54198;Yes;2.University;Married;32;4519,2099;0;1
60220;Yes;2.University;Married;32;3068,209;3068,209;0
15055;Yes;3.Graduate School;Single;25;10426,7919;572,09;0
15055;No;2.University;Married;44;379,6871;379,6871;0
24088;Yes;2.University;Single;24;361,32;0;1
15055;Yes;2.University;Single;23;1187,5384;1187,5384;0
108396;Yes;3.Graduate School;Single;29;2461,1914;301,1;0
72264;Yes;2.University;Married;37;65356,1638;2448,2441;0
15055;No;2.University;Married;59;14597,0269;653,0859;0
141517;No;2.University;Single;33;54561,4277;12047,6132;0
48176;Yes;1.High School;Married;51;301,1;0;1
9033;No;3.Graduate School;Married;27;4060,0324;605,5121;0
150550;Yes;1.High School;Single;42;7872,5606;7872,5606;0
54198;No;2.University;Single;39;849,7042;849,7042;0
33121;Yes;2.University;Married;46;647,6661;647,6661;0
48176;No;3.Graduate School;Married;41;3378,9442;3378,9442;0
63231;Yes;2.University;Single;30;6315,2714;398,9575;0
60220;Yes;3.Graduate School;Married;34;2024,2953;337,232;0
105385;No;3.Graduate School;Single;35;10153,092;10153,092;0
9033;No;2.University;Single;47;119,2356;119,2356;0
60220;No;2.University;Single;31;10803,1669;903,3;0
9033;No;2.University;Single;30;8633,1392;481,76;0
15055;No;2.University;Single;24;3664,6881;911,4297;0
150550;No;3.Graduate School;Married;36;88198,212;6024,1077;0
66242;Yes;3.Graduate School;Married;36;1235,1122;1235,1122;0
54198;Yes;2.University;Married;32;9234,737;602,2;0
90330;No;3.Graduate School;Married;42;18618,2174;6316,7769;0
54198;Yes;1.High School;Married;39;3820,6579;815,981;0
42154;No;2.University;Married;30;38335,7509;1505,5;0
6022;No;2.University;Single;25;2271,1973;602,2;0
54198;No;2.University;Single;26;1992,9809;339,0386;0
45165;Yes;1.High School;Married;54;43729,0541;1656,05;0
21077;Yes;3.Graduate School;Single;24;19646,1728;903,3;0
150550;No;3.Graduate School;Single;36;24468,5904;24468,5904;0
18066;No;1.High School;Married;49;12509,1995;903,3;0
78286;Yes;2.University;Married;33;40827,0523;1826,7737;0
108396;Yes;2.University;Single;25;87526,759;3249,4712;0
78286;Yes;3.Graduate School;Married;44;257,7416;0;1
24088;Yes;2.University;Single;27;17659,2139;662,42;0
108396;Yes;3.Graduate School;Single;25;51014,1686;2108,9044;0
42154;No;3.Graduate School;Married;45;12284,5789;481,76;0
36132;No;2.University;Single;25;33156,8309;0;1
30110;No;2.University;Married;29;28863,446;999,652;0
60220;Yes;2.University;Married;28;26132,469;1505,5;0
45165;Yes;1.High School;Single;30;2909,8304;2909,8304;0
42154;No;3.Graduate School;Single;29;1550,665;609,4264;0
51187;Yes;2.University;Married;37;50934,9793;2017,37;0
9033;No;2.University;Single;34;7416,9963;1656,05;0
84308;No;3.Graduate School;Single;31;51356,8204;2659,6163;0
123451;Yes;3.Graduate School;Married;31;614,5451;614,5451;0
135495;No;3.Graduate School;Single;38;16051,9421;9130,2553;0
24088;No;2.University;Single;36;15709,5914;602,2;0
108396;No;3.Graduate School;Married;46;22956,7673;3048,6375;0
39143;Yes;3.Graduate School;Married;36;32238,777;1505,5;0
42154;Yes;1.High School;Single;57;40372,3913;2030,3173;0
45165;Yes;2.University;Single;25;38034,0487;1505,5;0
63231;Yes;1.High School;Married;37;32854,5265;1505,5;0
60220;Yes;3.Graduate School;Married;35;3303,3681;367,0409;0
93341;No;2.University;Single;33;1218,8528;1218,8528;0
54198;No;3.Graduate School;Married;38;45233,3497;2109,2055;0
90330;No;2.University;Single;31;10741,4414;481,76;0
135495;Yes;3.Graduate School;Single;41;22607,4913;22607,4913;0
60220;No;3.Graduate School;Single;33;1043,3115;1043,3115;0
120440;Yes;3.Graduate School;Married;40;1171,5801;1171,5801;0
51187;No;3.Graduate School;Single;33;331,21;331,21;0
42154;Yes;3.Graduate School;Single;31;98,1586;0;1
60220;Yes;2.University;Single;35;19741,6215;903,3;0
18066;No;2.University;Single;27;12760,9191;0;1
45165;No;3.Graduate School;Single;23;25104,5136;23490,6176;0
54198;No;1.High School;Married;54;41328,986;1455,5174;0
15055;Yes;1.High School;Single;23;10057,6433;602,2;0
69253;Yes;2.University;Single;52;1187,2373;1187,2373;0
33121;Yes;2.University;Married;42;15932,4054;631,1056;0
9033;Yes;3.Graduate School;Single;23;7471,7965;752,75;0
66242;No;1.High School;Married;30;51365,2512;3011;0
42154;Yes;1.High School;Single;24;13772,0129;1150,5031;0
30110;No;2.University;Married;49;9305,7966;605,5121;0
33121;No;2.University;Single;31;84,0069;0;1
81297;Yes;1.High School;Single;33;3011;3011;0
9033;No;3.Graduate School;Married;42;5144,2935;459,1775;0
6022;No;2.University;Single;23;5012,7128;451,65;0
57209;Yes;3.Graduate School;Single;33;32560,0507;0;1
6022;Yes;2.University;Married;29;4213,8945;602,2;0
24088;Yes;1.High School;Married;67;5686,2735;1806,6;0
18066;Yes;1.High School;Married;34;3390,6871;451,65;0
15055;No;2.University;Married;49;2636,1305;453,7577;0
90330;No;3.Graduate School;Married;42;26983,9798;1273,3519;0
81297;Yes;2.University;Married;25;72113,1489;71994,2144;0
30110;No;1.High School;Single;30;21771,9388;1256,1892;0
72264;No;2.University;Single;43;87,6201;87,6201;0
60220;No;3.Graduate School;Single;40;228,836;228,836;0
33121;Yes;3.Graduate School;Single;35;10943,1784;1354,95;0
69253;No;3.Graduate School;Married;61;1113,7689;1113,7689;0
45165;Yes;2.University;Married;44;1536,8144;1536,8144;0
105385;No;3.Graduate School;Single;33;2437,4045;2437,4045;0
45165;Yes;2.University;Single;40;1172,4834;1172,4834;0
30110;No;1.High School;Single;47;28643,643;1170,9779;0
150550;No;3.Graduate School;Single;27;60716,2128;2238,3774;0
150550;No;3.Graduate School;Single;35;21080,3121;17692,9371;0
54198;Yes;1.High School;Married;47;95,1476;95,1476;0
120440;Yes;1.High School;Married;39;1053,85;1053,85;0
30110;Yes;2.University;Single;29;14922,516;574,4988;0
3011;No;2.University;Married;32;2453,3628;0;1
18066;Yes;3.Graduate School;Single;30;10205,7845;0;1
15055;Yes;3.Graduate School;Single;25;14455,2088;602,2;0
24088;Yes;2.University;Single;23;17611,0379;645,8595;0
123451;Yes;2.University;Married;41;109499,8326;4396,06;0
9033;Yes;1.High School;Married;35;7977,9456;451,65;0
93341;Yes;3.Graduate School;Single;28;11329,7908;752,75;0
21077;Yes;2.University;Single;38;7107,7666;420,6367;0
75275;No;3.Graduate School;Single;31;59765,339;2061,0295;0
63231;No;1.High School;Married;29;58425,444;0;1
15055;No;2.University;Single;31;13573,2869;0;1
201737;No;3.Graduate School;Single;29;73230,2299;3011;0
39143;No;3.Graduate School;Single;26;9718,9058;9718,9058;0
33121;No;3.Graduate School;Married;50;11505,031;602,2;0
63231;Yes;1.High School;Single;46;1679,8369;3,9143;0
9033;Yes;2.University;Single;24;8128,4956;1042,4082;0
78286;Yes;2.University;Married;46;5888,3116;883,4274;0
45165;Yes;1.High School;Single;28;690,1212;690,1212;0
114418;Yes;3.Graduate School;Married;40;16397,0027;14782,2034;0
36132;Yes;2.University;Married;47;756,3632;756,3632;0
24088;No;2.University;Married;54;23926,3093;1204,4;0
33121;No;2.University;Single;29;25701,896;1174,29;0
15055;Yes;1.High School;Married;44;46,6705;46,6705;0
27099;Yes;2.University;Married;24;24041,9317;1507,3066;0
33121;No;3.Graduate School;Single;33;26597,3674;24089,2044;0
15055;No;1.High School;Married;54;11947,9491;602,2;0
45165;Yes;2.University;Single;37;24844,6643;1008,0828;0
